step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,anomaly_type
46,C2001133685,2,M,M348934600,es_transportation,82.67,0,3.1784688414627333,montant_élevé
102,C1915603015,4,F,M348934600,es_transportation,82.67,0,3.1784688414627333,montant_élevé
60,C1520545421,1,M,M348934600,es_transportation,82.67,0,3.1784688414627333,montant_élevé
113,C481253497,3,F,M348934600,es_transportation,82.67,0,3.1784688414627333,montant_élevé
52,C1263267362,5,F,M348934600,es_transportation,82.65,0,3.1773278020061477,montant_élevé
170,C864725258,5,F,M1823072687,es_transportation,82.65,0,3.1773278020061477,montant_élevé
119,C150820973,2,F,M85975013,es_food,116.49,0,3.17691476815151,montant_élevé
162,C1927223566,6,M,M348934600,es_transportation,82.64,0,3.1767572822778543,montant_élevé
56,C1101633489,1,F,M348934600,es_transportation,82.64,0,3.1767572822778543,montant_élevé
82,C1225533078,2,F,M480139044,es_health,622.12,1,3.176392053508609,montant_élevé
100,C2025967620,3,F,M348934600,es_transportation,82.63,0,3.1761867625495612,montant_élevé
174,C1397554341,3,M,M1823072687,es_transportation,82.63,0,3.1761867625495612,montant_élevé
72,C1348957967,2,M,M85975013,es_food,116.46,0,3.1757147186811827,montant_élevé
8,C190128751,2,F,M348934600,es_transportation,82.62,0,3.1756162428212686,montant_élevé
83,C949116847,3,M,M1823072687,es_transportation,82.61,0,3.175045723092975,montant_élevé
149,C721654925,2,M,M855959430,es_hyper,190.55,1,3.1748896717419215,montant_élevé
107,C550190826,3,F,M1823072687,es_transportation,82.6,0,3.1744752033646817,montant_élevé
95,C911364935,3,M,M348934600,es_transportation,82.59,0,3.1739046836363896,montant_élevé
84,C1855266571,2,M,M1823072687,es_transportation,82.59,0,3.1739046836363896,montant_élevé
126,C196786098,3,M,M348934600,es_transportation,82.57,0,3.1727636441798026,montant_élevé
19,C949319027,2,M,M348934600,es_transportation,82.57,0,3.1727636441798026,montant_élevé
28,C586511331,5,F,M980657600,es_sportsandtoys,899.91,1,3.1723798973616404,montant_élevé
34,C300052027,1,F,M348934600,es_transportation,82.56,0,3.1721931244515105,montant_élevé
160,C1844695541,4,F,M1823072687,es_transportation,82.56,0,3.1721931244515105,montant_élevé
85,C1514271157,2,M,M348934600,es_transportation,82.55,0,3.171622604723217,montant_élevé
47,C310220915,3,M,M348934600,es_transportation,82.55,0,3.171622604723217,montant_élevé
51,C553434543,2,M,M1823072687,es_transportation,82.53,0,3.1704815652666314,montant_élevé
134,C1932334304,5,F,M85975013,es_food,116.32,0,3.1701144878196548,montant_élevé
110,C1791793827,4,M,M1823072687,es_transportation,82.52,0,3.169911045538338,montant_élevé
133,C1293579037,2,F,M1823072687,es_transportation,82.51,0,3.1693405258100453,montant_élevé
150,C639699427,3,M,M348934600,es_transportation,82.51,0,3.1693405258100453,montant_élevé
29,C1080813886,4,M,M348934600,es_transportation,82.51,0,3.1693405258100453,montant_élevé
19,C893276958,2,M,M348934600,es_transportation,82.51,0,3.1693405258100453,montant_élevé
38,C186516178,3,F,M348934600,es_transportation,82.51,0,3.1693405258100453,montant_élevé
179,C1461183154,5,F,M1823072687,es_transportation,82.49,0,3.168199486353459,montant_élevé
50,C1126297464,2,F,M1823072687,es_transportation,82.49,0,3.168199486353459,montant_élevé
76,C1904416498,4,F,M85975013,es_food,116.26,0,3.167714388879001,montant_élevé
176,C310220915,3,M,M1823072687,es_transportation,82.48,0,3.1676289666251662,montant_élevé
135,C1999699557,3,F,M1823072687,es_transportation,82.48,0,3.1676289666251662,montant_élevé
10,C815186263,2,M,M1823072687,es_transportation,82.48,0,3.1676289666251662,montant_élevé
135,C1175850429,4,M,M480139044,es_health,620.77,1,3.1675777856375738,montant_élevé
95,C1902837467,4,M,M348934600,es_transportation,82.46,0,3.1664879271685797,montant_élevé
8,C1472579779,2,M,M348934600,es_transportation,82.46,0,3.1664879271685797,montant_élevé
59,C1666444221,3,M,M348934600,es_transportation,82.46,0,3.1664879271685797,montant_élevé
114,C214836772,2,M,M1823072687,es_transportation,82.46,0,3.1664879271685797,montant_élevé
147,C1674674654,5,M,M348934600,es_transportation,82.45,0,3.165917407440287,montant_élevé
159,C560376591,2,F,M1823072687,es_transportation,82.44,0,3.165346887711994,montant_élevé
123,C1701338775,5,F,M348934600,es_transportation,82.43,0,3.1647763679837015,montant_élevé
55,C1093826151,4,M,M348934600,es_transportation,82.43,0,3.1647763679837015,montant_élevé
145,C908162687,6,F,M348934600,es_transportation,82.43,0,3.1647763679837015,montant_élevé
3,C891364505,3,F,M1823072687,es_transportation,82.42,0,3.164205848255408,montant_élevé
167,C1679430600,4,M,M1823072687,es_transportation,82.41,0,3.163635328527115,montant_élevé
109,C611182051,2,F,M1294758098,es_leisure,592.03,1,3.1635417506079486,montant_élevé
60,C421432072,2,F,M151143676,es_barsandrestaurants,164.94,1,3.163188023262784,montant_élevé
134,C2110878299,3,F,M1823072687,es_transportation,82.4,0,3.1630648087988225,montant_élevé
126,C1508373758,3,M,M1823072687,es_transportation,82.38,0,3.1619237693422355,montant_élevé
28,C1169771418,3,M,M1823072687,es_transportation,82.38,0,3.1619237693422355,montant_élevé
9,C497088099,2,M,M348934600,es_transportation,82.38,0,3.1619237693422355,montant_élevé
64,C1175850429,4,M,M1198415165,es_wellnessandbeauty,272.32,1,3.161783199465313,montant_élevé
173,C136606306,4,M,M348934600,es_transportation,82.37,0,3.1613532496139434,montant_élevé
128,C507179979,2,F,M1823072687,es_transportation,82.37,0,3.1613532496139434,montant_élevé
162,C2030175121,1,F,M85975013,es_food,116.1,0,3.1613141250372543,montant_élevé
54,C560376591,2,F,M85975013,es_food,116.09,0,3.1609141085471455,montant_élevé
165,C263489307,2,M,M1823072687,es_transportation,82.36,0,3.16078272988565,montant_élevé
44,C1980302296,1,F,M1823072687,es_transportation,82.36,0,3.16078272988565,montant_élevé
33,C207380283,3,F,M1823072687,es_transportation,82.35,0,3.1602122101573564,montant_élevé
20,C892313955,3,M,M348934600,es_transportation,82.34,0,3.1596416904290643,montant_élevé
51,C1814746822,1,M,M1823072687,es_transportation,82.34,0,3.1596416904290643,montant_élevé
0,C332611573,2,F,M348934600,es_transportation,82.33,0,3.159071170700771,montant_élevé
121,C218446443,2,M,M480139044,es_health,619.45,1,3.158959390385895,montant_élevé
87,C841747618,3,M,M348934600,es_transportation,82.32,0,3.1585006509724773,montant_élevé
87,C1586463432,6,M,M348934600,es_transportation,82.32,0,3.1585006509724773,montant_élevé
134,C17589297,4,F,M1823072687,es_transportation,82.32,0,3.1585006509724773,montant_élevé
17,C2130327838,2,M,M923029380,es_home,774.13,1,3.158135892015796,montant_élevé
86,C56852547,3,F,M480139044,es_health,619.32,1,3.1581106090353512,montant_élevé
81,C276409392,4,F,M348934600,es_transportation,82.31,0,3.157930131244185,montant_élevé
7,C1512444326,3,F,M348934600,es_transportation,82.31,0,3.157930131244185,montant_élevé
67,C672742304,4,M,M1823072687,es_transportation,82.3,0,3.1573596115158917,montant_élevé
93,C662396672,2,M,M1823072687,es_transportation,82.3,0,3.1573596115158917,montant_élevé
161,C763681944,2,M,M1823072687,es_transportation,82.3,0,3.1573596115158917,montant_élevé
40,C1471216995,3,F,M348934600,es_transportation,82.3,0,3.1573596115158917,montant_élevé
11,C1648683269,3,M,M85975013,es_food,116.0,0,3.1573139601361637,montant_élevé
10,C1415998962,2,F,M348934600,es_transportation,82.29,0,3.156789091787599,montant_élevé
116,C1612832553,1,F,M348934600,es_transportation,82.29,0,3.156789091787599,montant_élevé
18,C1117403153,5,F,M348934600,es_transportation,82.28,0,3.156218572059306,montant_élevé
27,C1189752912,2,F,M1823072687,es_transportation,82.28,0,3.156218572059306,montant_élevé
25,C1350068848,4,M,M348934600,es_transportation,82.28,0,3.156218572059306,montant_élevé
40,C72452640,2,F,M1823072687,es_transportation,82.28,0,3.156218572059306,montant_élevé
13,C736721523,3,M,M923029380,es_home,773.59,1,3.1553330853355828,montant_élevé
75,C592766342,2,M,M348934600,es_transportation,82.26,0,3.15507753260272,montant_élevé
75,C1886601622,3,M,M348934600,es_transportation,82.26,0,3.15507753260272,montant_élevé
141,C2130894809,2,F,M2122776122,es_home,773.49,1,3.154814047061469,montant_élevé
163,C23049140,5,F,M1823072687,es_transportation,82.25,0,3.154507012874427,montant_élevé
168,C764950264,4,F,M348934600,es_transportation,82.25,0,3.154507012874427,montant_élevé
101,C954359387,4,M,M348934600,es_transportation,82.24,0,3.1539364931461336,montant_élevé
154,C263788122,3,F,M348934600,es_transportation,82.24,0,3.1539364931461336,montant_élevé
20,C332727422,5,M,M1823072687,es_transportation,82.23,0,3.153365973417841,montant_élevé
156,C278484907,2,M,M348934600,es_transportation,82.23,0,3.153365973417841,montant_élevé
148,C413455659,2,F,M348934600,es_transportation,82.22,0,3.152795453689548,montant_élevé
138,C483912131,2,F,M1741626453,es_sportsandtoys,895.59,1,3.1523495160196164,montant_élevé
94,C1959541246,3,F,M1823072687,es_transportation,82.21,0,3.1522249339612545,montant_élevé
20,C477595630,4,M,M1823072687,es_transportation,82.21,0,3.1522249339612545,montant_élevé
99,C779868884,1,M,M1823072687,es_transportation,82.21,0,3.1522249339612545,montant_élevé
16,C464042268,6,F,M1823072687,es_transportation,82.2,0,3.151654414232962,montant_élevé
155,C906611945,2,M,M1823072687,es_transportation,82.2,0,3.151654414232962,montant_élevé
25,C2042503226,2,F,M348934600,es_transportation,82.2,0,3.151654414232962,montant_élevé
22,C2123823248,4,F,M348934600,es_transportation,82.19,0,3.151083894504669,montant_élevé
138,C730142143,4,F,M348934600,es_transportation,82.19,0,3.151083894504669,montant_élevé
21,C1175850429,4,M,M1198415165,es_wellnessandbeauty,271.61,1,3.1509284084720544,montant_élevé
176,C159913055,3,F,M1823072687,es_transportation,82.18,0,3.1505133747763763,montant_élevé
124,C1584366693,5,F,M1198415165,es_wellnessandbeauty,271.56,1,3.1501639865711204,montant_élevé
102,C1029994689,3,M,M1823072687,es_transportation,82.17,0,3.149942855048083,montant_élevé
148,C1010865894,1,F,M1823072687,es_transportation,82.16,0,3.1493723353197893,montant_élevé
139,C1590346257,1,F,M1823072687,es_transportation,82.15,0,3.148801815591497,montant_élevé
160,C2016997607,2,M,M85975013,es_food,115.78,0,3.1485135973537632,montant_élevé
97,C2012722039,1,F,M348934600,es_transportation,82.14,0,3.1482312958632037,montant_élevé
108,C574062699,2,M,M1823072687,es_transportation,82.14,0,3.1482312958632037,montant_élevé
55,C1835412106,2,F,M1535107174,es_wellnessandbeauty,271.43,1,3.148176489628693,montant_élevé
13,C1722987449,3,M,M348934600,es_transportation,82.13,0,3.1476607761349102,montant_élevé
119,C1028143403,3,M,M1823072687,es_transportation,82.13,0,3.1476607761349102,montant_élevé
92,C1056640661,2,F,M1823072687,es_transportation,82.13,0,3.1476607761349102,montant_élevé
81,C1736605496,4,M,M1823072687,es_transportation,82.13,0,3.1476607761349102,montant_élevé
111,C1801015376,2,M,M85975013,es_food,115.75,0,3.147313547883436,montant_élevé
158,C73760959,6,M,M980657600,es_sportsandtoys,894.46,1,3.1471100875667255,montant_élevé
113,C39890933,5,M,M1823072687,es_transportation,82.12,0,3.147090256406618,montant_élevé
142,C16891369,3,M,M1823072687,es_transportation,82.12,0,3.147090256406618,montant_élevé
32,C610735261,2,F,M1823072687,es_transportation,82.12,0,3.147090256406618,montant_élevé
120,C605904636,5,F,M1823072687,es_transportation,82.12,0,3.147090256406618,montant_élevé
169,C478820701,3,M,M1823072687,es_transportation,82.12,0,3.147090256406618,montant_élevé
18,C682529129,3,F,M348934600,es_transportation,82.11,0,3.1465197366783246,montant_élevé
98,C2096265838,3,M,M1823072687,es_transportation,82.1,0,3.145949216950031,montant_élevé
105,C1967337226,4,M,M348934600,es_transportation,82.1,0,3.145949216950031,montant_élevé
114,C566582492,3,M,M2011752106,es_hotelservices,915.0,1,3.145689916203336,montant_élevé
157,C1769359992,3,F,M1823072687,es_transportation,82.09,0,3.145378697221739,montant_élevé
171,C1517749848,2,F,M1823072687,es_transportation,82.08,0,3.1448081774934455,montant_élevé
122,C430579454,4,F,M348934600,es_transportation,82.08,0,3.1448081774934455,montant_élevé
10,C1259046770,4,F,M348934600,es_transportation,82.08,0,3.1448081774934455,montant_élevé
114,C857032107,3,M,M1823072687,es_transportation,82.06,0,3.14366713803686,montant_élevé
60,C206074131,5,F,M348934600,es_transportation,82.06,0,3.14366713803686,montant_élevé
19,C1055224400,3,F,M1823072687,es_transportation,82.05,0,3.1430966183085665,montant_élevé
158,C1690988973,1,F,M1823072687,es_transportation,82.05,0,3.1430966183085665,montant_élevé
26,C1864289868,4,F,M348934600,es_transportation,82.05,0,3.1430966183085665,montant_élevé
43,C1849046345,4,F,M857378720,es_hotelservices,914.33,1,3.142718877892446,montant_élevé
174,C1167781928,6,M,M1823072687,es_transportation,82.04,0,3.142526098580274,montant_élevé
164,C1881708420,3,F,M1823072687,es_transportation,82.04,0,3.142526098580274,montant_élevé
63,C1878030169,5,M,M1823072687,es_transportation,82.04,0,3.142526098580274,montant_élevé
158,C1808415473,3,F,M85975013,es_food,115.63,0,3.1425133500021265,montant_élevé
40,C617723960,4,F,M923029380,es_home,771.1,1,3.142409032310153,montant_élevé
177,C287182059,4,M,M1823072687,es_transportation,82.03,0,3.141955578851981,montant_élevé
151,C438204842,2,F,M1823072687,es_transportation,82.03,0,3.141955578851981,montant_élevé
26,C185428348,2,F,M1823072687,es_transportation,82.02,0,3.1413850591236874,montant_élevé
146,C1350068848,4,M,M1823072687,es_transportation,82.02,0,3.1413850591236874,montant_élevé
132,C851871528,1,F,M1823072687,es_transportation,82.02,0,3.1413850591236874,montant_élevé
127,C2126946323,2,F,M1823072687,es_transportation,82.01,0,3.140814539395395,montant_élevé
81,C1705927875,3,M,M480139044,es_health,616.63,1,3.140547364166399,montant_élevé
62,C267593624,1,F,M348934600,es_transportation,82.0,0,3.1402440196671018,montant_élevé
105,C718962269,3,F,M1823072687,es_transportation,81.99,0,3.1396734999388083,montant_élevé
1,C1901064095,2,F,M348934600,es_transportation,81.99,0,3.1396734999388083,montant_élevé
135,C1456851744,2,M,M85975013,es_food,115.55,0,3.1393132180812544,montant_élevé
109,C870367228,4,M,M348934600,es_transportation,81.98,0,3.1391029802105157,montant_élevé
77,C1927849279,2,F,M348934600,es_transportation,81.98,0,3.1391029802105157,montant_élevé
166,C617723960,4,F,M480139044,es_health,616.37,1,3.1388498014653106,montant_élevé
144,C168310052,2,M,M1823072687,es_transportation,81.97,0,3.1385324604822227,montant_élevé
160,C1828416123,4,F,M348934600,es_transportation,81.97,0,3.1385324604822227,montant_élevé
74,C238779431,3,F,M348934600,es_transportation,81.97,0,3.1385324604822227,montant_élevé
81,C823379702,5,M,M1823072687,es_transportation,81.97,0,3.1385324604822227,montant_élevé
88,C1855338494,4,M,M1823072687,es_transportation,81.96,0,3.137961940753929,montant_élevé
66,C1232356156,4,F,M348934600,es_transportation,81.96,0,3.137961940753929,montant_élevé
26,C1340398290,4,M,M348934600,es_transportation,81.95,0,3.1373914210256366,montant_élevé
158,C1468001998,3,F,M1823072687,es_transportation,81.94,0,3.136820901297343,montant_élevé
146,C2101882723,1,F,M1823072687,es_transportation,81.93,0,3.136250381569051,montant_élevé
163,C496697462,4,M,M855959430,es_hyper,188.79,1,3.136241019710334,montant_élevé
132,C755615643,3,F,M348934600,es_transportation,81.92,0,3.1356798618407575,montant_élevé
68,C1885919902,3,F,M1823072687,es_transportation,81.92,0,3.1356798618407575,montant_élevé
44,C1941160297,1,F,M348934600,es_transportation,81.92,0,3.1356798618407575,montant_élevé
131,C1453275851,3,F,M348934600,es_transportation,81.92,0,3.1356798618407575,montant_élevé
122,C1685492470,2,F,M480139044,es_health,615.85,1,3.1354546760631345,montant_élevé
4,C1050663079,4,M,M348934600,es_transportation,81.91,0,3.135109342112464,montant_élevé
116,C1784755412,3,F,M1823072687,es_transportation,81.9,0,3.134538822384172,montant_élevé
96,C132320296,2,M,M1888755466,es_otherservices,633.1,1,3.1345190096566236,montant_élevé
174,C1255236689,1,F,M1823072687,es_transportation,81.89,0,3.1339683026558784,montant_élevé
163,C985732014,2,F,M1823072687,es_transportation,81.89,0,3.1339683026558784,montant_élevé
105,C1299496226,5,F,M1823072687,es_transportation,81.89,0,3.1339683026558784,montant_élevé
72,C1807153148,4,F,M348934600,es_transportation,81.89,0,3.1339683026558784,montant_élevé
68,C658256470,3,F,M348934600,es_transportation,81.88,0,3.133397782927585,montant_élevé
144,C1081618305,6,F,M1823072687,es_transportation,81.88,0,3.133397782927585,montant_élevé
18,C1572610482,3,F,M480139044,es_health,615.5,1,3.133169495503977,montant_élevé
23,C1575599226,4,F,M348934600,es_transportation,81.87,0,3.132827263199293,montant_élevé
52,C2008562542,2,M,M1823072687,es_transportation,81.85,0,3.131686223742706,montant_élevé
134,C1495681901,1,F,M348934600,es_transportation,81.85,0,3.131686223742706,montant_élevé
5,C1087788850,4,M,M348934600,es_transportation,81.85,0,3.131686223742706,montant_élevé
100,C1808704110,3,F,M348934600,es_transportation,81.85,0,3.131686223742706,montant_élevé
20,C2126657609,2,F,M480139044,es_health,615.22,1,3.1313413510566512,montant_élevé
107,C1156509589,2,F,M85975013,es_food,115.35,0,3.1313128882790715,montant_élevé
143,C115603187,4,M,M1823072687,es_transportation,81.84,0,3.1311157040144137,montant_élevé
40,C1624351292,2,M,M348934600,es_transportation,81.84,0,3.1311157040144137,montant_élevé
125,C1992185297,3,F,M209847108,es_wellnessandbeauty,270.31,1,3.1310534390477773,montant_élevé
153,C1434012857,5,F,M348934600,es_transportation,81.83,0,3.1305451842861203,montant_élevé
96,C59149030,3,F,M348934600,es_transportation,81.83,0,3.1305451842861203,montant_élevé
67,C32640811,3,M,M1823072687,es_transportation,81.82,0,3.129974664557827,montant_élevé
123,C208514238,3,M,M1823072687,es_transportation,81.82,0,3.129974664557827,montant_élevé
92,C351880818,1,M,M348934600,es_transportation,81.82,0,3.129974664557827,montant_élevé
21,C260840933,2,M,M348934600,es_transportation,81.81,0,3.1294041448295347,montant_élevé
56,C1728647108,2,M,M1823072687,es_transportation,81.81,0,3.1294041448295347,montant_élevé
6,C1469453217,1,F,M348934600,es_transportation,81.81,0,3.1294041448295347,montant_élevé
121,C265405940,2,F,M1823072687,es_transportation,81.81,0,3.1294041448295347,montant_élevé
108,C2132111174,3,F,M677738360,es_contents,148.3,0,3.1292740503655803,montant_élevé
137,C371570992,6,M,M1823072687,es_transportation,81.8,0,3.128833625101241,montant_élevé
87,C1884342559,2,F,M1823072687,es_transportation,81.79,0,3.1282631053729486,montant_élevé
32,C1340235335,3,F,M348934600,es_transportation,81.78,0,3.1276925856446556,montant_élevé
13,C776775180,2,F,M1823072687,es_transportation,81.78,0,3.1276925856446556,montant_élevé
110,C1086957388,3,M,M348934600,es_transportation,81.78,0,3.1276925856446556,montant_élevé
109,C1117259261,3,F,M348934600,es_transportation,81.76,0,3.1265515461880695,montant_élevé
120,C835284421,2,F,M348934600,es_transportation,81.76,0,3.1265515461880695,montant_élevé
41,C792765429,5,M,M1888755466,es_otherservices,631.79,1,3.12626062807616,montant_élevé
136,C2012722039,1,F,M348934600,es_transportation,81.75,0,3.1259810264597765,montant_élevé
140,C621230638,4,M,M1823072687,es_transportation,81.75,0,3.1259810264597765,montant_élevé
150,C1209743372,4,F,M1823072687,es_transportation,81.75,0,3.1259810264597765,montant_élevé
175,C1750835738,5,F,M1823072687,es_transportation,81.75,0,3.1259810264597765,montant_élevé
152,C111217068,1,F,M348934600,es_transportation,81.74,0,3.125410506731483,montant_élevé
105,C1543555122,2,F,M348934600,es_transportation,81.74,0,3.125410506731483,montant_élevé
129,C1154612561,1,M,M85975013,es_food,115.2,0,3.1253126409274357,montant_élevé
6,C1464489812,4,M,M480139044,es_health,614.25,1,3.1250081363641296,montant_élevé
63,C83651461,2,F,M348934600,es_transportation,81.73,0,3.1248399870031904,montant_élevé
40,C42779194,6,F,M1823072687,es_transportation,81.73,0,3.1248399870031904,montant_élevé
123,C630302845,3,F,M348934600,es_transportation,81.73,0,3.1248399870031904,montant_élevé
81,C1685492470,2,F,M480139044,es_health,614.19,1,3.124616391125417,montant_élevé
119,C2117552812,1,F,M1823072687,es_transportation,81.72,0,3.124269467274897,montant_élevé
66,C1102156492,4,M,M348934600,es_transportation,81.72,0,3.124269467274897,montant_élevé
73,C1620825260,3,F,M348934600,es_transportation,81.72,0,3.124269467274897,montant_élevé
167,C1641076533,2,F,M1823072687,es_transportation,81.72,0,3.124269467274897,montant_élevé
74,C1049957303,4,F,M1823072687,es_transportation,81.7,0,3.1231284278183113,montant_élevé
150,C1731135780,2,M,M1823072687,es_transportation,81.7,0,3.1231284278183113,montant_élevé
58,C585317135,3,M,M1823072687,es_transportation,81.69,0,3.122557908090018,montant_élevé
141,C1980881901,4,M,M348934600,es_transportation,81.69,0,3.122557908090018,montant_élevé
154,C71120756,3,M,M1823072687,es_transportation,81.69,0,3.122557908090018,montant_élevé
119,C1336232196,3,F,M1823072687,es_transportation,81.68,0,3.1219873883617257,montant_élevé
83,C918933783,4,F,M348934600,es_transportation,81.68,0,3.1219873883617257,montant_élevé
6,C409331076,4,M,M348934600,es_transportation,81.68,0,3.1219873883617257,montant_élevé
76,C806399525,2,F,M1198415165,es_wellnessandbeauty,269.71,1,3.1218803762365726,montant_élevé
22,C2089485741,3,M,M348934600,es_transportation,81.67,0,3.1214168686334323,montant_élevé
136,C50049566,2,F,M1823072687,es_transportation,81.67,0,3.1214168686334323,montant_élevé
83,C1643499361,4,M,M1823072687,es_transportation,81.66,0,3.120846348905139,montant_élevé
130,C1864289868,4,F,M1823072687,es_transportation,81.66,0,3.120846348905139,montant_élevé
27,C1031698099,0,M,M349281107,es_fashion,238.81,0,3.1203799835992716,montant_élevé
96,C1511894714,3,M,M1823072687,es_transportation,81.65,0,3.1202758291768466,montant_élevé
146,C85388733,3,F,M1823072687,es_transportation,81.65,0,3.1202758291768466,montant_élevé
140,C1648492699,5,F,M348934600,es_transportation,81.64,0,3.119705309448553,montant_élevé
33,C1705346216,3,M,M348934600,es_transportation,81.63,0,3.1191347897202597,montant_élevé
48,C447271561,3,M,M1823072687,es_transportation,81.63,0,3.1191347897202597,montant_élevé
20,C759915530,2,M,M348934600,es_transportation,81.63,0,3.1191347897202597,montant_élevé
49,C1121327223,2,F,M1823072687,es_transportation,81.62,0,3.1185642699919676,montant_élevé
161,C1238185596,5,M,M1823072687,es_transportation,81.62,0,3.1185642699919676,montant_élevé
97,C2100371435,2,F,M1353266412,es_hotelservices,908.69,1,3.117708943454511,montant_élevé
17,C948004275,2,M,M348934600,es_transportation,81.6,0,3.1174232305353806,montant_élevé
23,C1129111658,5,F,M348934600,es_transportation,81.6,0,3.1174232305353806,montant_élevé
46,C1004109477,5,F,M1823072687,es_transportation,81.59,0,3.1168527108070885,montant_élevé
148,C1645168081,3,F,M348934600,es_transportation,81.59,0,3.1168527108070885,montant_élevé
82,C170002529,2,F,M348934600,es_transportation,81.59,0,3.1168527108070885,montant_élevé
153,C74966273,2,F,M348934600,es_transportation,81.59,0,3.1168527108070885,montant_élevé
178,C860156566,2,M,M1823072687,es_transportation,81.59,0,3.1168527108070885,montant_élevé
154,C763681944,2,M,M1823072687,es_transportation,81.59,0,3.1168527108070885,montant_élevé
116,C815186263,2,M,M348934600,es_transportation,81.58,0,3.116282191078795,montant_élevé
115,C592679392,5,M,M1823072687,es_transportation,81.58,0,3.116282191078795,montant_élevé
82,C1860775846,4,F,M348934600,es_transportation,81.58,0,3.116282191078795,montant_élevé
35,C1840158336,2,F,M1823072687,es_transportation,81.57,0,3.1157116713505015,montant_élevé
161,C100045114,4,M,M1823072687,es_transportation,81.57,0,3.1157116713505015,montant_élevé
3,C1813956515,1,M,M1823072687,es_transportation,81.57,0,3.1157116713505015,montant_élevé
86,C1319350044,3,M,M1823072687,es_transportation,81.57,0,3.1157116713505015,montant_élevé
115,C6433096,2,M,M348934600,es_transportation,81.57,0,3.1157116713505015,montant_élevé
129,C592766342,2,M,M1823072687,es_transportation,81.56,0,3.1151411516222094,montant_élevé
15,C1093842718,2,M,M348934600,es_transportation,81.55,0,3.114570631893916,montant_élevé
114,C476466255,2,M,M1823072687,es_transportation,81.55,0,3.114570631893916,montant_élevé
23,C23569509,5,M,M348934600,es_transportation,81.55,0,3.114570631893916,montant_élevé
174,C1828122,6,M,M1823072687,es_transportation,81.55,0,3.114570631893916,montant_élevé
89,C1204780618,4,M,M480139044,es_health,612.64,1,3.114496305792006,montant_élevé
79,C1884342559,2,F,M1823072687,es_transportation,81.54,0,3.1140001121656233,montant_élevé
37,C332727422,5,M,M348934600,es_transportation,81.54,0,3.1140001121656233,montant_élevé
115,C827822455,3,M,M1823072687,es_transportation,81.52,0,3.112859072709037,montant_élevé
85,C1644158733,3,M,M1823072687,es_transportation,81.52,0,3.112859072709037,montant_élevé
83,C1229072215,3,M,M348934600,es_transportation,81.51,0,3.1122885529807442,montant_élevé
65,C747590731,3,F,M348934600,es_transportation,81.51,0,3.1122885529807442,montant_élevé
24,C1464489812,4,M,M480139044,es_health,612.28,1,3.1121458343597297,montant_élevé
5,C1196915447,2,M,M1823072687,es_transportation,81.5,0,3.1117180332524508,montant_élevé
147,C333185464,6,M,M1823072687,es_transportation,81.5,0,3.1117180332524508,montant_élevé
82,C284165615,3,F,M1823072687,es_transportation,81.5,0,3.1117180332524508,montant_élevé
65,C1021896897,4,M,M855959430,es_hyper,187.65,1,3.1112072337353287,montant_élevé
173,C1597977404,2,F,M1823072687,es_transportation,81.49,0,3.1111475135241577,montant_élevé
50,C1177478758,2,F,M1823072687,es_transportation,81.49,0,3.1111475135241577,montant_élevé
45,C1362863442,2,F,M348934600,es_transportation,81.48,0,3.110576993795865,montant_élevé
93,C477595630,4,M,M1823072687,es_transportation,81.48,0,3.110576993795865,montant_élevé
144,C21670075,2,F,M348934600,es_transportation,81.47,0,3.1100064740675717,montant_élevé
145,C1170049298,5,F,M1823072687,es_transportation,81.47,0,3.1100064740675717,montant_élevé
129,C1081618305,6,F,M348934600,es_transportation,81.47,0,3.1100064740675717,montant_élevé
31,C77017704,2,F,M480139044,es_health,611.91,1,3.109730072054335,montant_élevé
89,C1376617526,3,F,M151143676,es_barsandrestaurants,162.88,0,3.1095477392615725,montant_élevé
122,C1156188729,2,F,M1823072687,es_transportation,81.46,0,3.1094359543392787,montant_élevé
81,C30336615,2,M,M348934600,es_transportation,81.46,0,3.1094359543392787,montant_élevé
152,C1817318774,2,F,M480139044,es_health,611.8,1,3.109011872450028,montant_élevé
16,C1437990673,2,F,M348934600,es_transportation,81.45,0,3.108865434610986,montant_élevé
153,C1889984788,4,F,M1823072687,es_transportation,81.45,0,3.108865434610986,montant_élevé
118,C1464489812,4,M,M855959430,es_hyper,187.53,1,3.108572098369539,montant_élevé
161,C370861553,2,M,M1823072687,es_transportation,81.43,0,3.1077243951544005,montant_élevé
120,C1159406873,3,F,M1823072687,es_transportation,81.42,0,3.107153875426107,montant_élevé
79,C805483863,4,F,M348934600,es_transportation,81.42,0,3.107153875426107,montant_élevé
52,C862633345,4,F,M1823072687,es_transportation,81.42,0,3.107153875426107,montant_élevé
139,C1179217322,5,F,M348934600,es_transportation,81.41,0,3.1065833556978135,montant_élevé
58,C2064491438,5,F,M348934600,es_transportation,81.41,0,3.1065833556978135,montant_élevé
79,C1125717761,5,M,M348934600,es_transportation,81.41,0,3.1065833556978135,montant_élevé
177,C1729776721,4,M,M1823072687,es_transportation,81.41,0,3.1065833556978135,montant_élevé
26,C1076110991,2,M,M348934600,es_transportation,81.41,0,3.1065833556978135,montant_élevé
80,C423454023,3,M,M85975013,es_food,114.73,0,3.106511865892308,montant_élevé
